Order_ID,Product,Category,Region,Sales,Quantity,Order_Date
47371,Tablet,Accessories,West,49222,3,2023-04-25 00:00:00
47372,Headphones,Accessories,North,31694,3,2023-03-30 00:00:00
47373,Mouse,Electronics,East,70942,2,2023-11-30 00:00:00
47374,Headphones,Accessories,West,31689,2,2023-02-22 00:00:00
47375,Keyboard,Accessories,South,65009,1,2023-05-16 00:00:00
47376,Mouse,Electronics,East,48081,5,2023-06-25 00:00:00
47377,Tablet,Electronics,North,5249,4,2023-01-13 00:00:00
47378,Printer,Accessories,East,51970,1,2023-04-25 00:00:00
47379,Monitor,Electronics,East,34891,3,2023-08-23 00:00:00
47380,Printer,Electronics,East,32215,3,2023-10-08 00:00:00
47381,Monitor,Accessories,South,17225,4,2023-03-05 00:00:00
47382,Mouse,Accessories,North,49316,4,2023-07-18 00:00:00
47383,Keyboard,Accessories,West,8422,5,2023-12-22 00:00:00
47384,Laptop,Accessories,East,72013,4,2023-10-27 00:00:00
47385,Tablet,Accessories,South,71157,4,2024-01-01 00:00:00
47386,Laptop,Accessories,East,71405,4,2023-09-14 00:00:00
47387,Tablet,Accessories,East,27802,1,2023-08-09 00:00:00
47388,Keyboard,Accessories,North,41459,4,2023-02-08 00:00:00
47389,Printer,Accessories,South,77604,4,2023-09-28 00:00:00
47390,Monitor,Electronics,North,36227,5,2023-03-10 00:00:00
47391,Headphones,Accessories,West,18480,2,2023-07-31 00:00:00
47392,Mouse,Electronics,East,24352,3,2023-06-16 00:00:00
47393,Laptop,Accessories,South,46848,2,2023-01-21 00:00:00
47394,Phone,Accessories,West,29692,5,2023-01-23 00:00:00
47395,Phone,Accessories,South,12285,4,2023-09-09 00:00:00
47396,Mouse,Accessories,South,61334,4,2023-05-10 00:00:00
47397,Monitor,Accessories,North,58180,2,2023-09-26 00:00:00
47398,Keyboard,Accessories,East,26948,5,2023-08-15 00:00:00
47399,Keyboard,Accessories,South,50697,3,2023-09-25 00:00:00
47400,Headphones,Accessories,North,17060,4,2023-02-14 00:00:00
47401,Laptop,Accessories,West,78899,4,2023-08-20 00:00:00
47402,Monitor,Electronics,South,5041,1,2023-06-13 00:00:00
47403,Laptop,Accessories,North,61922,1,2023-11-16 00:00:00
47404,Phone,Electronics,West,20487,2,2023-03-17 00:00:00
47405,Monitor,Electronics,South,3065,1,2023-11-08 00:00:00
47406,Headphones,Electronics,South,13299,4,2023-02-14 00:00:00
47407,Keyboard,Electronics,West,73167,3,2023-10-16 00:00:00
47408,Tablet,Accessories,West,11181,5,2023-06-24 00:00:00
47409,Laptop,Electronics,West,19344,4,2023-09-26 00:00:00
47410,Phone,Accessories,East,69582,1,2023-07-01 00:00:00
47411,Monitor,Accessories,West,1256,4,2023-09-21 00:00:00
47412,Tablet,Electronics,North,19181,2,2023-11-22 00:00:00
47413,Printer,Accessories,North,57617,4,2023-03-13 00:00:00
47414,Mouse,Accessories,East,30643,5,2023-01-21 00:00:00
47415,Laptop,Electronics,West,36037,2,2023-11-20 00:00:00
47416,Mouse,Accessories,East,18061,3,2023-05-23 00:00:00
47417,Laptop,Accessories,West,7426,5,2023-12-31 00:00:00
47418,Mouse,Accessories,West,26759,1,2023-04-01 00:00:00
47419,Keyboard,Accessories,East,20891,4,2023-12-22 00:00:00
47420,Laptop,Accessories,North,66814,1,2023-01-16 00:00:00
47421,Keyboard,Electronics,East,22729,4,2023-09-10 00:00:00
47422,Keyboard,Accessories,North,19591,5,2023-08-06 00:00:00
47423,Keyboard,Accessories,West,27578,3,2023-04-02 00:00:00
47424,Mouse,Electronics,East,59438,5,2023-08-18 00:00:00
47425,Printer,Electronics,North,46692,3,2023-07-14 00:00:00
47426,Laptop,Accessories,West,19247,3,2023-08-31 00:00:00
47427,Laptop,Accessories,North,11122,5,2023-05-02 00:00:00
47428,Phone,Accessories,North,65035,4,2023-01-09 00:00:00
47429,Keyboard,Accessories,North,27255,5,2023-01-27 00:00:00
47430,Mouse,Electronics,West,77220,5,2023-04-01 00:00:00
47431,Keyboard,Electronics,West,18675,4,2023-06-03 00:00:00
47432,Monitor,Electronics,East,63587,4,2023-12-06 00:00:00
47433,Tablet,Electronics,South,58762,5,2024-01-01 00:00:00
47434,Headphones,Accessories,South,39893,3,2023-07-09 00:00:00
47435,Mouse,Accessories,West,19986,3,2023-05-31 00:00:00
47436,Headphones,Electronics,North,61279,1,2023-02-11 00:00:00
47437,Mouse,Electronics,South,60223,3,2023-06-23 00:00:00
47438,Monitor,Accessories,East,48835,3,2023-06-28 00:00:00
47439,Tablet,Accessories,East,30900,5,2023-09-30 00:00:00
47440,Phone,Accessories,North,52981,2,2023-08-26 00:00:00
47441,Tablet,Electronics,North,9838,4,2023-09-28 00:00:00
47442,Tablet,Accessories,South,9858,2,2023-07-20 00:00:00
47443,Laptop,Electronics,North,10676,1,2023-10-08 00:00:00
47444,Mouse,Accessories,West,77265,1,2023-10-25 00:00:00
47445,Phone,Electronics,North,62849,5,2023-09-26 00:00:00
47446,Keyboard,Accessories,East,49093,4,2023-01-08 00:00:00
47447,Laptop,Accessories,West,58863,5,2023-10-31 00:00:00
47448,Phone,Accessories,West,34821,1,2023-03-27 00:00:00
47449,Phone,Electronics,West,72411,5,2023-06-11 00:00:00
47450,Laptop,Electronics,South,26840,5,2023-04-05 00:00:00
47451,Phone,Accessories,South,52700,4,2023-03-15 00:00:00
47452,Tablet,Electronics,South,48817,1,2023-12-16 00:00:00
47453,Printer,Accessories,South,40365,3,2023-08-25 00:00:00
47454,Headphones,Accessories,West,27919,4,2023-04-30 00:00:00
47455,Mouse,Electronics,South,13580,5,2023-04-09 00:00:00
47456,Printer,Accessories,West,31492,5,2023-11-23 00:00:00
47457,Mouse,Accessories,North,79441,3,2023-06-01 00:00:00
47458,Mouse,Accessories,East,56077,5,2023-07-21 00:00:00
47459,Tablet,Electronics,South,11974,2,2023-01-07 00:00:00
47460,Tablet,Accessories,West,76064,2,2023-08-14 00:00:00
47461,Mouse,Accessories,East,69069,4,2023-05-06 00:00:00
47462,Monitor,Accessories,North,14981,3,2023-07-27 00:00:00
47463,Mouse,Accessories,South,49619,1,2023-06-16 00:00:00
47464,Printer,Electronics,North,15711,5,2023-09-07 00:00:00
47465,Tablet,Electronics,East,9175,1,2023-07-15 00:00:00
47466,Mouse,Electronics,South,5726,5,2023-05-15 00:00:00
47467,Monitor,Accessories,West,48745,2,2023-07-17 00:00:00
47468,Laptop,Accessories,South,63493,4,2023-03-20 00:00:00
47469,Headphones,Electronics,North,32637,1,2023-02-15 00:00:00
47470,Headphones,Electronics,West,76885,5,2023-12-19 00:00:00
47471,Keyboard,Accessories,East,15962,5,2023-12-21 00:00:00
47472,Tablet,Accessories,West,63230,1,2023-12-13 00:00:00
47473,Headphones,Electronics,East,13676,2,2023-09-06 00:00:00
47474,Laptop,Accessories,South,79580,1,2023-04-15 00:00:00
47475,Keyboard,Accessories,North,6798,1,2023-05-17 00:00:00
47476,Headphones,Accessories,South,50566,1,2023-01-09 00:00:00
47477,Mouse,Accessories,South,79473,3,2023-06-24 00:00:00
47478,Keyboard,Accessories,West,12785,2,2023-08-30 00:00:00
47479,Monitor,Electronics,South,1539,5,2023-11-09 00:00:00
47480,Tablet,Accessories,South,56084,1,2023-07-21 00:00:00
47481,Laptop,Electronics,West,5475,4,2023-07-17 00:00:00
47482,Phone,Electronics,North,58824,3,2023-11-24 00:00:00
47483,Laptop,Accessories,South,7873,4,2023-01-08 00:00:00
47484,Laptop,Electronics,West,14257,5,2023-05-02 00:00:00
47485,Printer,Electronics,South,3294,2,2023-11-12 00:00:00
47486,Laptop,Electronics,South,15175,2,2023-07-20 00:00:00
47487,Monitor,Electronics,South,54550,3,2023-05-21 00:00:00
47488,Monitor,Accessories,West,65948,3,2023-02-13 00:00:00
47489,Laptop,Accessories,West,73601,2,2023-09-05 00:00:00
47490,Keyboard,Accessories,West,55021,4,2023-10-13 00:00:00
47491,Monitor,Electronics,South,36583,5,2023-01-19 00:00:00
47492,Mouse,Electronics,North,55013,3,2023-07-10 00:00:00
47493,Headphones,Accessories,East,6384,4,2023-11-08 00:00:00
47494,Phone,Accessories,West,28858,1,2023-09-14 00:00:00
47495,Keyboard,Electronics,South,13407,5,2023-11-10 00:00:00
47496,Monitor,Electronics,West,2273,4,2023-11-29 00:00:00
47497,Printer,Electronics,West,11588,5,2023-12-11 00:00:00
47498,Printer,Electronics,South,18974,3,2023-12-14 00:00:00
47499,Tablet,Electronics,East,1914,3,2023-06-03 00:00:00
47500,Monitor,Electronics,South,72530,1,2023-08-08 00:00:00
47501,Tablet,Accessories,East,8735,1,2023-08-06 00:00:00
47502,Printer,Electronics,South,62166,1,2023-11-17 00:00:00
47503,Headphones,Electronics,South,16911,1,2023-06-22 00:00:00
47504,Headphones,Electronics,South,64857,2,2023-01-10 00:00:00
47505,Monitor,Accessories,West,23217,5,2023-03-02 00:00:00
47506,Mouse,Electronics,West,13251,2,2023-08-31 00:00:00
47507,Tablet,Electronics,South,12188,5,2023-10-13 00:00:00
47508,Monitor,Electronics,South,68142,3,2023-03-07 00:00:00
47509,Headphones,Accessories,North,42701,4,2023-09-25 00:00:00
47510,Mouse,Electronics,South,29607,5,2023-01-22 00:00:00
47511,Monitor,Accessories,East,17985,3,2023-05-24 00:00:00
47512,Keyboard,Electronics,East,29516,5,2023-04-25 00:00:00
47513,Laptop,Electronics,South,30459,3,2023-03-02 00:00:00
47514,Tablet,Accessories,North,30125,5,2023-12-16 00:00:00
47515,Monitor,Electronics,South,73559,1,2023-12-30 00:00:00
47516,Keyboard,Electronics,East,79348,1,2023-01-10 00:00:00
47517,Monitor,Electronics,East,33646,5,2023-10-01 00:00:00
47518,Mouse,Accessories,East,7992,4,2023-10-01 00:00:00
47519,Laptop,Electronics,East,5256,4,2023-07-31 00:00:00
47520,Laptop,Electronics,North,79374,1,2023-04-18 00:00:00
47521,Tablet,Accessories,South,54663,4,2023-10-08 00:00:00
47522,Keyboard,Accessories,North,40107,5,2023-09-21 00:00:00
47523,Keyboard,Electronics,North,10336,4,2023-12-03 00:00:00
47524,Keyboard,Accessories,West,10149,1,2023-02-10 00:00:00
47525,Mouse,Accessories,South,15091,5,2023-08-14 00:00:00
47526,Headphones,Accessories,South,73103,5,2023-01-19 00:00:00
47527,Mouse,Electronics,West,66041,4,2023-10-05 00:00:00
47528,Phone,Electronics,South,52059,2,2023-02-26 00:00:00
47529,Keyboard,Accessories,East,24364,3,2023-08-24 00:00:00
47530,Laptop,Accessories,West,7306,5,2023-08-28 00:00:00
47531,Keyboard,Accessories,East,53616,3,2023-09-10 00:00:00
47532,Headphones,Electronics,West,71646,1,2023-08-01 00:00:00
47533,Laptop,Accessories,West,18273,3,2023-03-01 00:00:00
47534,Headphones,Electronics,East,27506,1,2023-01-27 00:00:00
47535,Monitor,Electronics,North,31863,3,2023-10-12 00:00:00
47536,Mouse,Electronics,West,41230,1,2023-02-28 00:00:00
47537,Mouse,Electronics,East,70319,5,2023-07-25 00:00:00
47538,Keyboard,Accessories,South,21226,1,2023-07-25 00:00:00
47539,Headphones,Electronics,East,40152,1,2023-02-16 00:00:00
47540,Keyboard,Electronics,West,38141,3,2023-10-09 00:00:00
47541,Phone,Electronics,South,11534,3,2023-07-27 00:00:00
47542,Keyboard,Accessories,East,8445,4,2023-05-26 00:00:00
47543,Keyboard,Accessories,East,41510,3,2023-01-09 00:00:00
47544,Monitor,Electronics,North,63397,1,2023-04-03 00:00:00
47545,Keyboard,Accessories,South,60970,4,2023-11-29 00:00:00
47546,Keyboard,Electronics,East,73298,5,2023-03-05 00:00:00
47547,Laptop,Electronics,East,66331,1,2023-11-04 00:00:00
47548,Laptop,Electronics,West,13478,2,2023-01-08 00:00:00
47549,Tablet,Electronics,South,34198,2,2023-08-19 00:00:00
47550,Phone,Electronics,South,19573,1,2023-12-04 00:00:00
47551,Laptop,Electronics,West,12343,3,2023-06-24 00:00:00
47552,Headphones,Electronics,East,45791,1,2023-11-18 00:00:00
47553,Phone,Accessories,South,29467,2,2023-08-08 00:00:00
47554,Headphones,Electronics,North,41498,1,2023-01-30 00:00:00
47555,Phone,Accessories,North,34837,2,2023-02-05 00:00:00
47556,Keyboard,Electronics,East,46242,5,2023-02-25 00:00:00
47557,Laptop,Accessories,East,28755,4,2023-11-01 00:00:00
47558,Tablet,Accessories,North,35449,1,2023-11-23 00:00:00
47559,Keyboard,Accessories,South,74046,2,2023-10-19 00:00:00
47560,Headphones,Electronics,East,74609,1,2023-10-29 00:00:00
47561,Tablet,Electronics,East,4551,2,2023-11-30 00:00:00
47562,Mouse,Accessories,South,60711,2,2023-12-24 00:00:00
47563,Phone,Accessories,South,44999,4,2023-11-16 00:00:00
47564,Monitor,Electronics,South,70563,1,2023-01-25 00:00:00
47565,Printer,Accessories,West,20752,4,2023-01-25 00:00:00
47566,Phone,Accessories,West,38502,4,2023-08-29 00:00:00
47567,Headphones,Accessories,West,51971,4,2023-06-22 00:00:00
47568,Mouse,Electronics,North,1782,1,2023-04-20 00:00:00
47569,Headphones,Accessories,West,70988,1,2023-06-14 00:00:00
47570,Laptop,Electronics,South,67519,1,2023-06-19 00:00:00
47571,Printer,Accessories,West,33641,3,2023-02-21 00:00:00
47572,Mouse,Accessories,South,3696,1,2023-10-18 00:00:00
47573,Keyboard,Electronics,South,32125,4,2023-11-11 00:00:00
47574,Laptop,Accessories,South,39278,4,2023-09-30 00:00:00
47575,Printer,Electronics,South,38548,3,2023-10-31 00:00:00
47576,Phone,Electronics,North,7400,2,2023-12-02 00:00:00
47577,Printer,Accessories,East,56797,1,2023-01-27 00:00:00
47578,Keyboard,Accessories,South,73477,4,2023-08-13 00:00:00
47579,Phone,Electronics,West,44911,5,2023-10-29 00:00:00
47580,Laptop,Electronics,East,39829,3,2023-12-26 00:00:00
47581,Phone,Accessories,East,48829,2,2023-02-09 00:00:00
47582,Monitor,Accessories,East,31948,4,2023-03-02 00:00:00
47583,Mouse,Accessories,East,45216,3,2023-05-27 00:00:00
47584,Tablet,Accessories,South,15775,2,2023-02-08 00:00:00
47585,Headphones,Accessories,South,48774,4,2023-05-05 00:00:00
47586,Phone,Accessories,East,76206,3,2023-10-10 00:00:00
47587,Tablet,Accessories,North,18576,4,2023-10-29 00:00:00
47588,Phone,Electronics,East,37707,3,2023-02-06 00:00:00
47589,Keyboard,Electronics,North,28499,5,2023-12-05 00:00:00
47590,Headphones,Accessories,North,28085,5,2023-01-29 00:00:00
47591,Printer,Electronics,West,14666,4,2023-02-12 00:00:00
47592,Keyboard,Accessories,North,16541,5,2023-07-27 00:00:00
47593,Mouse,Accessories,North,62630,3,2023-02-27 00:00:00
47594,Printer,Accessories,North,30108,5,2023-03-12 00:00:00
47595,Phone,Electronics,North,4173,2,2023-10-12 00:00:00
47596,Headphones,Electronics,West,8076,1,2023-10-12 00:00:00
47597,Monitor,Accessories,North,6497,3,2023-04-09 00:00:00
47598,Headphones,Electronics,East,26901,5,2023-08-19 00:00:00
47599,Mouse,Accessories,West,75608,1,2023-11-15 00:00:00
47600,Phone,Electronics,West,11905,4,2023-09-18 00:00:00
47601,Monitor,Electronics,East,21248,1,2023-03-16 00:00:00
47602,Tablet,Accessories,East,47284,2,2023-07-25 00:00:00
47603,Laptop,Electronics,North,9429,5,2023-08-04 00:00:00
47604,Phone,Accessories,West,68621,5,2023-01-06 00:00:00
47605,Monitor,Electronics,West,78699,1,2023-12-03 00:00:00
47606,Laptop,Accessories,East,55094,1,2023-11-07 00:00:00
47607,Tablet,Electronics,East,28936,1,2023-04-12 00:00:00
47608,Tablet,Accessories,North,2627,4,2023-07-24 00:00:00
47609,Tablet,Electronics,North,70232,3,2023-12-01 00:00:00
47610,Laptop,Accessories,South,52101,3,2023-03-24 00:00:00
47611,Mouse,Accessories,South,9994,1,2023-06-25 00:00:00
47612,Mouse,Accessories,East,36336,5,2023-10-28 00:00:00
47613,Laptop,Electronics,East,51935,5,2023-12-25 00:00:00
47614,Monitor,Accessories,North,47567,3,2023-06-26 00:00:00
47615,Headphones,Accessories,North,27597,1,2023-06-10 00:00:00
47616,Tablet,Electronics,North,23482,3,2023-06-22 00:00:00
47617,Laptop,Electronics,South,24776,5,2023-10-15 00:00:00
47618,Printer,Accessories,East,33665,2,2023-04-22 00:00:00
47619,Phone,Electronics,North,70631,2,2023-10-21 00:00:00
47620,Headphones,Accessories,East,67599,3,2023-03-02 00:00:00
47621,Keyboard,Electronics,North,63146,4,2023-08-23 00:00:00
47622,Monitor,Electronics,East,63476,5,2023-11-26 00:00:00
47623,Laptop,Electronics,East,5753,1,2023-08-03 00:00:00
47624,Laptop,Electronics,North,61220,5,2023-02-20 00:00:00
47625,Laptop,Electronics,East,1686,3,2023-03-02 00:00:00
47626,Tablet,Electronics,West,62357,3,2023-12-21 00:00:00
47627,Phone,Electronics,West,42978,4,2023-09-29 00:00:00
47628,Phone,Electronics,East,12517,3,2023-02-02 00:00:00
47629,Mouse,Accessories,North,78372,3,2023-09-24 00:00:00
47630,Tablet,Electronics,North,20084,4,2023-12-30 00:00:00
47631,Mouse,Electronics,West,38310,3,2023-07-10 00:00:00
47632,Headphones,Accessories,West,11354,4,2023-07-21 00:00:00
47633,Laptop,Accessories,North,71374,3,2023-08-14 00:00:00
47634,Monitor,Accessories,West,52741,2,2023-06-30 00:00:00
47635,Keyboard,Accessories,West,43941,2,2023-11-20 00:00:00
47636,Keyboard,Accessories,West,36865,5,2023-05-18 00:00:00
47637,Headphones,Accessories,East,1791,4,2023-12-23 00:00:00
47638,Laptop,Electronics,North,42929,4,2023-02-10 00:00:00
47639,Keyboard,Electronics,East,73057,4,2023-08-14 00:00:00
47640,Tablet,Accessories,East,79379,4,2023-12-18 00:00:00
47641,Laptop,Accessories,West,66503,2,2023-05-21 00:00:00
47642,Headphones,Accessories,West,37704,4,2023-11-26 00:00:00
47643,Printer,Electronics,East,57733,3,2023-11-14 00:00:00
47644,Printer,Electronics,East,32424,4,2023-05-30 00:00:00
47645,Mouse,Accessories,East,74800,3,2023-10-13 00:00:00
47646,Phone,Electronics,North,35801,1,2023-07-19 00:00:00
47647,Keyboard,Electronics,South,48998,3,2023-01-29 00:00:00
47648,Monitor,Electronics,North,39805,3,2023-11-23 00:00:00
47649,Keyboard,Accessories,South,70008,1,2023-11-27 00:00:00
47650,Mouse,Electronics,West,12682,1,2023-08-14 00:00:00
47651,Tablet,Accessories,West,22426,1,2023-07-16 00:00:00
47652,Mouse,Accessories,North,64889,5,2023-10-27 00:00:00
47653,Printer,Electronics,East,78826,4,2023-12-24 00:00:00
47654,Printer,Accessories,South,38397,1,2023-08-19 00:00:00
47655,Mouse,Accessories,South,75763,5,2023-10-28 00:00:00
47656,Headphones,Accessories,South,57877,2,2023-10-10 00:00:00
47657,Tablet,Electronics,South,5729,3,2023-02-21 00:00:00
47658,Monitor,Electronics,West,51349,4,2023-01-14 00:00:00
47659,Tablet,Electronics,West,11561,1,2023-03-14 00:00:00
47660,Laptop,Electronics,West,46726,2,2023-09-30 00:00:00
47661,Headphones,Accessories,North,37499,1,2023-01-17 00:00:00
47662,Headphones,Accessories,West,40029,4,2023-05-20 00:00:00
47663,Laptop,Electronics,East,46332,1,2023-08-27 00:00:00
47664,Laptop,Accessories,West,68491,2,2023-01-08 00:00:00
47665,Monitor,Electronics,South,20364,4,2023-05-17 00:00:00
47666,Tablet,Accessories,East,38890,1,2023-03-30 00:00:00
47667,Keyboard,Electronics,East,15221,3,2023-02-03 00:00:00
47668,Printer,Electronics,South,42879,5,2023-12-02 00:00:00
47669,Headphones,Accessories,West,79817,5,2023-03-16 00:00:00
47670,Printer,Accessories,East,2572,3,2023-06-15 00:00:00
47671,Headphones,Electronics,West,20435,2,2023-02-03 00:00:00
47672,Mouse,Electronics,West,23925,5,2023-08-26 00:00:00
47673,Monitor,Accessories,West,59905,3,2023-08-04 00:00:00
47674,Headphones,Electronics,South,11577,4,2023-01-21 00:00:00
47675,Keyboard,Accessories,West,30351,5,2023-08-31 00:00:00
47676,Tablet,Electronics,North,29198,1,2023-04-22 00:00:00
47677,Phone,Accessories,West,59014,1,2023-07-11 00:00:00
47678,Tablet,Accessories,East,24390,2,2023-02-15 00:00:00
47679,Printer,Electronics,East,13443,4,2023-01-06 00:00:00
47680,Mouse,Accessories,North,60406,4,2023-11-13 00:00:00
47681,Monitor,Accessories,South,35585,4,2023-11-21 00:00:00
47682,Printer,Electronics,East,62381,1,2023-08-05 00:00:00
47683,Keyboard,Accessories,North,73196,1,2023-12-27 00:00:00
47684,Monitor,Accessories,East,53507,1,2023-01-02 00:00:00
47685,Tablet,Accessories,West,51345,2,2023-12-12 00:00:00
47686,Phone,Electronics,West,36527,5,2023-03-19 00:00:00
47687,Monitor,Accessories,North,45883,4,2023-07-10 00:00:00
47688,Monitor,Accessories,West,29057,3,2023-10-11 00:00:00
47689,Mouse,Accessories,North,9912,3,2023-06-04 00:00:00
47690,Laptop,Electronics,West,72237,1,2023-10-25 00:00:00
47691,Mouse,Electronics,North,4639,1,2023-03-08 00:00:00
47692,Mouse,Accessories,North,64667,3,2023-05-04 00:00:00
47693,Laptop,Electronics,South,74918,2,2023-04-27 00:00:00
47694,Printer,Electronics,West,76237,2,2023-03-14 00:00:00
47695,Laptop,Accessories,South,43351,4,2023-07-22 00:00:00
47696,Tablet,Electronics,North,62990,2,2023-02-18 00:00:00
47697,Headphones,Electronics,North,79933,4,2023-08-29 00:00:00
47698,Monitor,Accessories,West,18626,4,2023-04-06 00:00:00
47699,Tablet,Accessories,South,41321,2,2023-03-31 00:00:00
47700,Keyboard,Accessories,East,76972,5,2023-06-15 00:00:00
47701,Mouse,Electronics,East,8201,2,2023-12-06 00:00:00
47702,Keyboard,Electronics,North,2221,5,2023-06-19 00:00:00
47703,Headphones,Electronics,East,77487,2,2023-06-21 00:00:00
47704,Keyboard,Electronics,West,35895,5,2023-05-09 00:00:00
47705,Tablet,Electronics,South,73032,3,2023-10-26 00:00:00
47706,Tablet,Accessories,West,17536,3,2023-11-11 00:00:00
47707,Monitor,Accessories,South,29091,2,2023-04-26 00:00:00
47708,Printer,Accessories,North,7467,2,2023-09-17 00:00:00
47709,Tablet,Accessories,West,7830,3,2023-04-15 00:00:00
47710,Laptop,Accessories,South,51982,3,2023-02-16 00:00:00
47711,Tablet,Electronics,South,60235,3,2023-05-19 00:00:00
47712,Printer,Accessories,West,19857,4,2023-06-24 00:00:00
47713,Monitor,Accessories,South,77835,3,2023-06-20 00:00:00
47714,Monitor,Accessories,South,28970,3,2023-12-28 00:00:00
47715,Monitor,Electronics,South,18887,5,2023-04-23 00:00:00
47716,Tablet,Accessories,West,1948,2,2023-02-01 00:00:00
47717,Laptop,Accessories,North,12330,3,2023-09-07 00:00:00
47718,Laptop,Electronics,East,60400,5,2023-02-07 00:00:00
47719,Monitor,Accessories,North,67598,3,2023-07-12 00:00:00
47720,Mouse,Electronics,South,47794,5,2023-04-10 00:00:00
47721,Keyboard,Accessories,West,5028,3,2023-11-19 00:00:00
47722,Laptop,Electronics,North,39274,4,2023-11-10 00:00:00
47723,Phone,Electronics,South,10115,3,2023-12-18 00:00:00
47724,Printer,Electronics,North,30196,1,2023-07-31 00:00:00
47725,Monitor,Accessories,North,62073,3,2023-03-05 00:00:00
47726,Keyboard,Electronics,North,52305,4,2023-04-24 00:00:00
47727,Monitor,Electronics,East,26552,5,2023-03-10 00:00:00
47728,Printer,Electronics,West,1917,4,2023-07-13 00:00:00
47729,Laptop,Accessories,South,75132,1,2023-05-03 00:00:00
47730,Mouse,Electronics,North,42743,4,2023-01-17 00:00:00
47731,Tablet,Accessories,East,11652,3,2023-07-23 00:00:00
47732,Monitor,Electronics,West,34530,2,2023-11-10 00:00:00
47733,Tablet,Electronics,South,46208,5,2023-05-25 00:00:00
47734,Tablet,Electronics,East,45646,5,2023-05-03 00:00:00
47735,Phone,Electronics,West,46084,1,2023-11-24 00:00:00
47736,Laptop,Accessories,West,58718,4,2023-03-20 00:00:00
47737,Printer,Electronics,South,74083,3,2023-03-29 00:00:00
47738,Laptop,Electronics,East,79779,1,2023-08-15 00:00:00
47739,Headphones,Accessories,North,72251,2,2023-07-25 00:00:00
47740,Monitor,Electronics,North,34546,3,2023-06-28 00:00:00
47741,Headphones,Electronics,East,30028,4,2023-11-22 00:00:00
47742,Keyboard,Accessories,North,79913,5,2023-06-13 00:00:00
47743,Tablet,Electronics,East,70679,1,2023-09-22 00:00:00
47744,Mouse,Accessories,North,40864,2,2023-11-28 00:00:00
47745,Keyboard,Electronics,West,59318,4,2023-12-29 00:00:00
47746,Printer,Accessories,East,16229,3,2023-01-26 00:00:00
47747,Headphones,Accessories,South,58032,5,2023-11-23 00:00:00
47748,Printer,Electronics,West,5556,1,2023-12-17 00:00:00
47749,Laptop,Accessories,West,29298,5,2023-10-25 00:00:00
47750,Printer,Electronics,West,47054,5,2023-05-17 00:00:00
47751,Monitor,Accessories,North,57784,4,2023-10-03 00:00:00
47752,Headphones,Electronics,South,69334,3,2023-06-08 00:00:00
47753,Monitor,Accessories,West,47844,4,2023-12-05 00:00:00
47754,Laptop,Electronics,North,60197,5,2023-11-02 00:00:00
47755,Monitor,Electronics,North,44106,1,2023-04-19 00:00:00
47756,Mouse,Accessories,North,54312,5,2023-02-14 00:00:00
47757,Laptop,Accessories,South,43753,2,2023-04-07 00:00:00
47758,Laptop,Electronics,West,29111,1,2023-03-07 00:00:00
47759,Phone,Electronics,North,51689,3,2023-11-10 00:00:00
47760,Tablet,Accessories,North,43672,1,2023-03-08 00:00:00
47761,Phone,Electronics,East,50571,1,2023-09-08 00:00:00
47762,Laptop,Electronics,West,46971,4,2023-07-27 00:00:00
47763,Monitor,Accessories,South,51382,2,2023-05-01 00:00:00
47764,Phone,Accessories,South,19751,2,2023-01-21 00:00:00
47765,Headphones,Electronics,South,63977,3,2023-11-30 00:00:00
47766,Phone,Electronics,South,62498,3,2023-08-15 00:00:00
47767,Monitor,Electronics,East,72521,1,2023-12-11 00:00:00
47768,Laptop,Accessories,East,47444,5,2023-08-22 00:00:00
47769,Printer,Accessories,South,40742,1,2023-09-20 00:00:00
47770,Printer,Accessories,North,41309,1,2023-04-10 00:00:00
47771,Mouse,Accessories,West,68927,2,2023-05-30 00:00:00
47772,Headphones,Accessories,North,24982,2,2023-07-28 00:00:00
47773,Headphones,Electronics,West,3462,4,2023-11-28 00:00:00
47774,Monitor,Accessories,South,12279,1,2023-01-19 00:00:00
47775,Monitor,Accessories,East,25960,4,2023-08-26 00:00:00
47776,Phone,Electronics,South,29006,5,2023-05-22 00:00:00
47777,Monitor,Accessories,South,11842,3,2023-11-15 00:00:00
47778,Headphones,Electronics,East,32647,4,2023-07-30 00:00:00
47779,Headphones,Electronics,East,61132,1,2023-08-04 00:00:00
47780,Monitor,Accessories,East,3818,1,2023-05-11 00:00:00
47781,Mouse,Electronics,West,19804,5,2023-10-02 00:00:00
47782,Keyboard,Accessories,East,3244,4,2023-04-15 00:00:00
47783,Headphones,Accessories,West,18360,4,2023-10-04 00:00:00
47784,Laptop,Accessories,South,69158,5,2023-12-25 00:00:00
47785,Mouse,Electronics,South,35163,3,2023-02-11 00:00:00
47786,Keyboard,Electronics,East,46387,3,2023-07-30 00:00:00
47787,Printer,Accessories,South,24292,4,2023-02-02 00:00:00
47788,Monitor,Accessories,South,7656,4,2023-02-13 00:00:00
47789,Printer,Accessories,South,69932,2,2023-12-17 00:00:00
47790,Monitor,Electronics,East,67902,4,2023-08-27 00:00:00
47791,Headphones,Electronics,West,9200,2,2023-07-13 00:00:00
47792,Phone,Accessories,West,65164,1,2023-02-26 00:00:00
47793,Printer,Electronics,East,11639,1,2023-12-14 00:00:00
47794,Printer,Accessories,West,19574,2,2023-06-22 00:00:00
